id,Broker,Date,Value
Century_21_Masters_1229,Century 21 Masters,2023-06-30,124.0
Century_21_Masters_1230,Century 21 Masters,2023-07-31,123.0
Century_21_Masters_1231,Century 21 Masters,2023-08-31,124.0
Century_21_Masters_1232,Century 21 Masters,2023-09-30,121.0
Century_21_Masters_1233,Century 21 Masters,2023-10-31,120.0
Century_21_Masters_1234,Century 21 Masters,2023-11-30,119.0
Century_21_Masters_1235,Century 21 Masters,2023-12-31,118.0
Century_21_Masters_1236,Century 21 Masters,2022-01-31,114.0
Century_21_Masters_1237,Century 21 Masters,2022-02-28,114.0
Century_21_Masters_1238,Century 21 Masters,2022-03-31,113.0
Century_21_Masters_1239,Century 21 Masters,2022-04-30,113.0
Century_21_Masters_1240,Century 21 Masters,2022-05-31,113.0
Century_21_Masters_1241,Century 21 Masters,2022-06-30,112.0
Century_21_Masters_1242,Century 21 Masters,2022-07-31,107.0
Century_21_Masters_1243,Century 21 Masters,2022-08-31,104.0
Century_21_Masters_1244,Century 21 Masters,2022-09-30,106.0
Century_21_Masters_1245,Century 21 Masters,2022-10-31,106.0
Century_21_Masters_1246,Century 21 Masters,2022-11-30,105.0
Century_21_Masters_1247,Century 21 Masters,2022-12-31,107.0
Century_21_Masters_1248,Century 21 Masters,2021-01-31,106.0
Century_21_Masters_1249,Century 21 Masters,2021-02-28,107.0
Century_21_Masters_1250,Century 21 Masters,2021-03-31,112.0
Century_21_Masters_1251,Century 21 Masters,2021-04-30,112.0
Century_21_Masters_1252,Century 21 Masters,2021-05-31,109.0
Century_21_Masters_1253,Century 21 Masters,2021-06-30,107.0
Century_21_Masters_1254,Century 21 Masters,2021-07-31,104.0
Century_21_Masters_1255,Century 21 Masters,2021-08-31,102.0
Century_21_Masters_1256,Century 21 Masters,2021-09-30,101.0
Century_21_Masters_1257,Century 21 Masters,2021-10-31,81.0
Century_21_Masters_1258,Century 21 Masters,2021-11-30,80.0
Century_21_Masters_1259,Century 21 Masters,2021-12-31,80.0
Century_21_Masters_1260,Century 21 Masters,2020-01-31,82.0
Century_21_Masters_1261,Century 21 Masters,2020-02-29,81.0
Century_21_Masters_1262,Century 21 Masters,2020-03-31,81.0
Century_21_Masters_1263,Century 21 Masters,2020-04-30,82.0
Century_21_Masters_1264,Century 21 Masters,2020-05-31,86.0
Century_21_Masters_1265,Century 21 Masters,2020-06-30,85.0
Century_21_Masters_1266,Century 21 Masters,2020-07-31,86.0
Century_21_Masters_1267,Century 21 Masters,2020-08-31,86.0
Century_21_Masters_1268,Century 21 Masters,2020-09-30,86.0
Century_21_Masters_1269,Century 21 Masters,2020-10-31,86.0
Century_21_Masters_1270,Century 21 Masters,2020-11-30,85.0
Century_21_Masters_1271,Century 21 Masters,2020-12-31,89.0
Century_21_Masters_1272,Century 21 Masters,2019-01-31,89.0
Century_21_Masters_1273,Century 21 Masters,2019-02-28,88.0
Century_21_Masters_1274,Century 21 Masters,2019-03-31,86.0
Century_21_Masters_1275,Century 21 Masters,2019-04-30,86.0
Century_21_Masters_1276,Century 21 Masters,2019-05-31,86.0
Century_21_Masters_1277,Century 21 Masters,2019-06-30,86.0
Century_21_Masters_1278,Century 21 Masters,2019-07-31,86.0
Century_21_Masters_1279,Century 21 Masters,2019-08-31,89.0
Century_21_Masters_1280,Century 21 Masters,2019-09-30,89.0
Century_21_Masters_1281,Century 21 Masters,2019-10-31,91.0
Century_21_Masters_1282,Century 21 Masters,2019-11-30,91.0
Century_21_Masters_1283,Century 21 Masters,2019-12-31,92.0
Century_21_Masters_1284,Century 21 Masters,2018-01-31,94.0
Century_21_Masters_1285,Century 21 Masters,2018-02-28,95.0
Century_21_Masters_1286,Century 21 Masters,2018-03-31,
Century_21_Masters_1287,Century 21 Masters,2018-04-30,
Century_21_Masters_1288,Century 21 Masters,2018-05-31,
Century_21_Masters_1289,Century 21 Masters,2018-06-30,
Century_21_Masters_1290,Century 21 Masters,2018-07-31,
Century_21_Masters_1291,Century 21 Masters,2018-08-31,
Century_21_Masters_1292,Century 21 Masters,2018-09-30,
Century_21_Masters_1293,Century 21 Masters,2018-10-31,
Century_21_Masters_1294,Century 21 Masters,2018-11-30,
Century_21_Masters_1295,Century 21 Masters,2018-12-31,
Century_21_Masters_1296,Century 21 Masters,2017-01-31,
Sterling_Real_Estate_1297,Sterling Real Estate,2024-01-31,102.0
Sterling_Real_Estate_1298,Sterling Real Estate,2024-02-29,102.0
Sterling_Real_Estate_1299,Sterling Real Estate,2024-03-31,100.0
Sterling_Real_Estate_1300,Sterling Real Estate,2024-04-30,99.0
Sterling_Real_Estate_1301,Sterling Real Estate,2024-05-31,103.0
Sterling_Real_Estate_1302,Sterling Real Estate,2024-06-30,101.0
Sterling_Real_Estate_1303,Sterling Real Estate,2024-07-31,98.0
Sterling_Real_Estate_1304,Sterling Real Estate,2024-08-31,97.0
Sterling_Real_Estate_1305,Sterling Real Estate,2024-09-30,94.0
Sterling_Real_Estate_1306,Sterling Real Estate,2024-10-31,95.0
Sterling_Real_Estate_1307,Sterling Real Estate,2024-11-30,94.0
Sterling_Real_Estate_1308,Sterling Real Estate,2024-12-31,97.0
Sterling_Real_Estate_1309,Sterling Real Estate,2023-01-31,98.0
Sterling_Real_Estate_1310,Sterling Real Estate,2023-02-28,97.0
Sterling_Real_Estate_1311,Sterling Real Estate,2023-03-31,97.0
Sterling_Real_Estate_1312,Sterling Real Estate,2023-04-30,97.0
Sterling_Real_Estate_1313,Sterling Real Estate,2023-05-31,102.0
Sterling_Real_Estate_1314,Sterling Real Estate,2023-06-30,100.0
Sterling_Real_Estate_1315,Sterling Real Estate,2023-07-31,99.0
Sterling_Real_Estate_1316,Sterling Real Estate,2023-08-31,98.0
Sterling_Real_Estate_1317,Sterling Real Estate,2023-09-30,98.0
Sterling_Real_Estate_1318,Sterling Real Estate,2023-10-31,101.0
Sterling_Real_Estate_1319,Sterling Real Estate,2023-11-30,100.0
Sterling_Real_Estate_1320,Sterling Real Estate,2023-12-31,100.0
Sterling_Real_Estate_1321,Sterling Real Estate,2022-01-31,105.0
Sterling_Real_Estate_1322,Sterling Real Estate,2022-02-28,104.0
Sterling_Real_Estate_1323,Sterling Real Estate,2022-03-31,103.0
Sterling_Real_Estate_1324,Sterling Real Estate,2022-04-30,106.0
Sterling_Real_Estate_1325,Sterling Real Estate,2022-05-31,105.0
Sterling_Real_Estate_1326,Sterling Real Estate,2022-06-30,106.0
Sterling_Real_Estate_1327,Sterling Real Estate,2022-07-31,105.0
Sterling_Real_Estate_1328,Sterling Real Estate,2022-08-31,102.0
Sterling_Real_Estate_1329,Sterling Real Estate,2022-09-30,103.0
Sterling_Real_Estate_1330,Sterling Real Estate,2022-10-31,104.0
Sterling_Real_Estate_1331,Sterling Real Estate,2022-11-30,102.0
Sterling_Real_Estate_1332,Sterling Real Estate,2022-12-31,100.0
Sterling_Real_Estate_1333,Sterling Real Estate,2021-01-31,100.0
Sterling_Real_Estate_1334,Sterling Real Estate,2021-02-28,97.0
Sterling_Real_Estate_1335,Sterling Real Estate,2021-03-31,104.0
Sterling_Real_Estate_1336,Sterling Real Estate,2021-04-30,105.0
Sterling_Real_Estate_1337,Sterling Real Estate,2021-05-31,107.0
Sterling_Real_Estate_1338,Sterling Real Estate,2021-06-30,108.0
Sterling_Real_Estate_1339,Sterling Real Estate,2021-07-31,107.0
Sterling_Real_Estate_1340,Sterling Real Estate,2021-08-31,106.0
Sterling_Real_Estate_1341,Sterling Real Estate,2021-09-30,106.0
Sterling_Real_Estate_1342,Sterling Real Estate,2021-10-31,102.0
Sterling_Real_Estate_1343,Sterling Real Estate,2021-11-30,100.0
Sterling_Real_Estate_1344,Sterling Real Estate,2021-12-31,99.0
Sterling_Real_Estate_1345,Sterling Real Estate,2020-01-31,99.0
Sterling_Real_Estate_1346,Sterling Real Estate,2020-02-29,99.0
Sterling_Real_Estate_1347,Sterling Real Estate,2020-03-31,98.0
Sterling_Real_Estate_1348,Sterling Real Estate,2020-04-30,106.0
Sterling_Real_Estate_1349,Sterling Real Estate,2020-05-31,101.0
Sterling_Real_Estate_1350,Sterling Real Estate,2020-06-30,103.0
Sterling_Real_Estate_1351,Sterling Real Estate,2020-07-31,102.0
Sterling_Real_Estate_1352,Sterling Real Estate,2020-08-31,104.0
Sterling_Real_Estate_1353,Sterling Real Estate,2020-09-30,104.0
Sterling_Real_Estate_1354,Sterling Real Estate,2020-10-31,104.0
Sterling_Real_Estate_1355,Sterling Real Estate,2020-11-30,98.0
Sterling_Real_Estate_1356,Sterling Real Estate,2020-12-31,105.0
Sterling_Real_Estate_1357,Sterling Real Estate,2019-01-31,105.0
Sterling_Real_Estate_1358,Sterling Real Estate,2019-02-28,105.0
Sterling_Real_Estate_1359,Sterling Real Estate,2019-03-31,103.0
Sterling_Real_Estate_1360,Sterling Real Estate,2019-04-30,103.0
Sterling_Real_Estate_1361,Sterling Real Estate,2019-05-31,103.0
Sterling_Real_Estate_1362,Sterling Real Estate,2019-06-30,102.0
Sterling_Real_Estate_1363,Sterling Real Estate,2019-07-31,100.0
Sterling_Real_Estate_1364,Sterling Real Estate,2019-08-31,99.0
Sterling_Real_Estate_1365,Sterling Real Estate,2019-09-30,103.0
Sterling_Real_Estate_1366,Sterling Real Estate,2019-10-31,98.0
Sterling_Real_Estate_1367,Sterling Real Estate,2019-11-30,102.0
Sterling_Real_Estate_1368,Sterling Real Estate,2019-12-31,102.0
Sterling_Real_Estate_1369,Sterling Real Estate,2018-01-31,102.0
Sterling_Real_Estate_1370,Sterling Real Estate,2018-02-28,104.0
Sterling_Real_Estate_1371,Sterling Real Estate,2018-03-31,97.0
Sterling_Real_Estate_1372,Sterling Real Estate,2018-04-30,104.0
Sterling_Real_Estate_1373,Sterling Real Estate,2018-05-31,
Sterling_Real_Estate_1374,Sterling Real Estate,2018-06-30,
Sterling_Real_Estate_1375,Sterling Real Estate,2018-07-31,
Sterling_Real_Estate_1376,Sterling Real Estate,2018-08-31,
Sterling_Real_Estate_1377,Sterling Real Estate,2018-09-30,
Sterling_Real_Estate_1378,Sterling Real Estate,2018-10-31,
Sterling_Real_Estate_1379,Sterling Real Estate,2018-11-30,
Sterling_Real_Estate_1380,Sterling Real Estate,2018-12-31,
Sterling_Real_Estate_1381,Sterling Real Estate,2017-01-31,
Century_21_All_Stars_Realty_Ltd_1382,Century 21 All Stars Realty Ltd,2024-01-31,97.0
Century_21_All_Stars_Realty_Ltd_1383,Century 21 All Stars Realty Ltd,2024-02-29,106.0
Century_21_All_Stars_Realty_Ltd_1384,Century 21 All Stars Realty Ltd,2024-03-31,106.0
Century_21_All_Stars_Realty_Ltd_1385,Century 21 All Stars Realty Ltd,2024-04-30,106.0
Century_21_All_Stars_Realty_Ltd_1386,Century 21 All Stars Realty Ltd,2024-05-31,107.0
Century_21_All_Stars_Realty_Ltd_1387,Century 21 All Stars Realty Ltd,2024-06-30,106.0
Century_21_All_Stars_Realty_Ltd_1388,Century 21 All Stars Realty Ltd,2024-07-31,107.0
Century_21_All_Stars_Realty_Ltd_1389,Century 21 All Stars Realty Ltd,2024-08-31,110.0
Century_21_All_Stars_Realty_Ltd_1390,Century 21 All Stars Realty Ltd,2024-09-30,111.0
Century_21_All_Stars_Realty_Ltd_1391,Century 21 All Stars Realty Ltd,2024-10-31,111.0
Century_21_All_Stars_Realty_Ltd_1392,Century 21 All Stars Realty Ltd,2024-11-30,111.0
Century_21_All_Stars_Realty_Ltd_1393,Century 21 All Stars Realty Ltd,2024-12-31,105.0
Century_21_All_Stars_Realty_Ltd_1394,Century 21 All Stars Realty Ltd,2023-01-31,107.0
Century_21_All_Stars_Realty_Ltd_1395,Century 21 All Stars Realty Ltd,2023-02-28,107.0
Century_21_All_Stars_Realty_Ltd_1396,Century 21 All Stars Realty Ltd,2023-03-31,105.0
Century_21_All_Stars_Realty_Ltd_1397,Century 21 All Stars Realty Ltd,2023-04-30,103.0
Century_21_All_Stars_Realty_Ltd_1398,Century 21 All Stars Realty Ltd,2023-05-31,104.0
Century_21_All_Stars_Realty_Ltd_1399,Century 21 All Stars Realty Ltd,2023-06-30,105.0
Century_21_All_Stars_Realty_Ltd_1400,Century 21 All Stars Realty Ltd,2023-07-31,104.0
Century_21_All_Stars_Realty_Ltd_1401,Century 21 All Stars Realty Ltd,2023-08-31,102.0
Century_21_All_Stars_Realty_Ltd_1402,Century 21 All Stars Realty Ltd,2023-09-30,101.0
Century_21_All_Stars_Realty_Ltd_1403,Century 21 All Stars Realty Ltd,2023-10-31,105.0
Century_21_All_Stars_Realty_Ltd_1404,Century 21 All Stars Realty Ltd,2023-11-30,105.0
Century_21_All_Stars_Realty_Ltd_1405,Century 21 All Stars Realty Ltd,2023-12-31,108.0
Century_21_All_Stars_Realty_Ltd_1406,Century 21 All Stars Realty Ltd,2022-01-31,107.0
Century_21_All_Stars_Realty_Ltd_1407,Century 21 All Stars Realty Ltd,2022-02-28,106.0
Century_21_All_Stars_Realty_Ltd_1408,Century 21 All Stars Realty Ltd,2022-03-31,106.0
Century_21_All_Stars_Realty_Ltd_1409,Century 21 All Stars Realty Ltd,2022-04-30,106.0
Century_21_All_Stars_Realty_Ltd_1410,Century 21 All Stars Realty Ltd,2022-05-31,107.0
Century_21_All_Stars_Realty_Ltd_1411,Century 21 All Stars Realty Ltd,2022-06-30,109.0
Century_21_All_Stars_Realty_Ltd_1412,Century 21 All Stars Realty Ltd,2022-07-31,110.0
Century_21_All_Stars_Realty_Ltd_1413,Century 21 All Stars Realty Ltd,2022-08-31,111.0
Century_21_All_Stars_Realty_Ltd_1414,Century 21 All Stars Realty Ltd,2022-09-30,107.0
Century_21_All_Stars_Realty_Ltd_1415,Century 21 All Stars Realty Ltd,2022-10-31,107.0
Century_21_All_Stars_Realty_Ltd_1416,Century 21 All Stars Realty Ltd,2022-11-30,108.0
Century_21_All_Stars_Realty_Ltd_1417,Century 21 All Stars Realty Ltd,2022-12-31,106.0
Century_21_All_Stars_Realty_Ltd_1418,Century 21 All Stars Realty Ltd,2021-01-31,104.0
Century_21_All_Stars_Realty_Ltd_1419,Century 21 All Stars Realty Ltd,2021-02-28,104.0
Century_21_All_Stars_Realty_Ltd_1420,Century 21 All Stars Realty Ltd,2021-03-31,104.0
Century_21_All_Stars_Realty_Ltd_1421,Century 21 All Stars Realty Ltd,2021-04-30,105.0
Century_21_All_Stars_Realty_Ltd_1422,Century 21 All Stars Realty Ltd,2021-05-31,101.0
Century_21_All_Stars_Realty_Ltd_1423,Century 21 All Stars Realty Ltd,2021-06-30,97.0
Century_21_All_Stars_Realty_Ltd_1424,Century 21 All Stars Realty Ltd,2021-07-31,95.0
Century_21_All_Stars_Realty_Ltd_1425,Century 21 All Stars Realty Ltd,2021-08-31,95.0
Century_21_All_Stars_Realty_Ltd_1426,Century 21 All Stars Realty Ltd,2021-09-30,95.0
Century_21_All_Stars_Realty_Ltd_1427,Century 21 All Stars Realty Ltd,2021-10-31,93.0
Century_21_All_Stars_Realty_Ltd_1428,Century 21 All Stars Realty Ltd,2021-11-30,93.0
Century_21_All_Stars_Realty_Ltd_1429,Century 21 All Stars Realty Ltd,2021-12-31,93.0
Century_21_All_Stars_Realty_Ltd_1430,Century 21 All Stars Realty Ltd,2020-01-31,93.0
Century_21_All_Stars_Realty_Ltd_1431,Century 21 All Stars Realty Ltd,2020-02-29,93.0
Century_21_All_Stars_Realty_Ltd_1432,Century 21 All Stars Realty Ltd,2020-03-31,89.0
Century_21_All_Stars_Realty_Ltd_1433,Century 21 All Stars Realty Ltd,2020-04-30,91.0
Century_21_All_Stars_Realty_Ltd_1434,Century 21 All Stars Realty Ltd,2020-05-31,92.0
Century_21_All_Stars_Realty_Ltd_1435,Century 21 All Stars Realty Ltd,2020-06-30,92.0
Century_21_All_Stars_Realty_Ltd_1436,Century 21 All Stars Realty Ltd,2020-07-31,97.0
Century_21_All_Stars_Realty_Ltd_1437,Century 21 All Stars Realty Ltd,2020-08-31,96.0
Century_21_All_Stars_Realty_Ltd_1438,Century 21 All Stars Realty Ltd,2020-09-30,96.0
Century_21_All_Stars_Realty_Ltd_1439,Century 21 All Stars Realty Ltd,2020-10-31,96.0
Century_21_All_Stars_Realty_Ltd_1440,Century 21 All Stars Realty Ltd,2020-11-30,96.0
Century_21_All_Stars_Realty_Ltd_1441,Century 21 All Stars Realty Ltd,2020-12-31,98.0
Century_21_All_Stars_Realty_Ltd_1442,Century 21 All Stars Realty Ltd,2019-01-31,98.0
Century_21_All_Stars_Realty_Ltd_1443,Century 21 All Stars Realty Ltd,2019-02-28,101.0
Century_21_All_Stars_Realty_Ltd_1444,Century 21 All Stars Realty Ltd,2019-03-31,102.0
Century_21_All_Stars_Realty_Ltd_1445,Century 21 All Stars Realty Ltd,2019-04-30,102.0
Century_21_All_Stars_Realty_Ltd_1446,Century 21 All Stars Realty Ltd,2019-05-31,102.0
Century_21_All_Stars_Realty_Ltd_1447,Century 21 All Stars Realty Ltd,2019-06-30,102.0
Century_21_All_Stars_Realty_Ltd_1448,Century 21 All Stars Realty Ltd,2019-07-31,103.0
Century_21_All_Stars_Realty_Ltd_1449,Century 21 All Stars Realty Ltd,2019-08-31,102.0
Century_21_All_Stars_Realty_Ltd_1450,Century 21 All Stars Realty Ltd,2019-09-30,101.0
Century_21_All_Stars_Realty_Ltd_1451,Century 21 All Stars Realty Ltd,2019-10-31,
Century_21_All_Stars_Realty_Ltd_1452,Century 21 All Stars Realty Ltd,2019-11-30,
Century_21_All_Stars_Realty_Ltd_1453,Century 21 All Stars Realty Ltd,2019-12-31,
Century_21_All_Stars_Realty_Ltd_1454,Century 21 All Stars Realty Ltd,2018-01-31,
Century_21_All_Stars_Realty_Ltd_1455,Century 21 All Stars Realty Ltd,2018-02-28,
Century_21_All_Stars_Realty_Ltd_1456,Century 21 All Stars Realty Ltd,2018-03-31,
Century_21_All_Stars_Realty_Ltd_1457,Century 21 All Stars Realty Ltd,2018-04-30,
Century_21_All_Stars_Realty_Ltd_1458,Century 21 All Stars Realty Ltd,2018-05-31,
Century_21_All_Stars_Realty_Ltd_1459,Century 21 All Stars Realty Ltd,2018-06-30,
Century_21_All_Stars_Realty_Ltd_1460,Century 21 All Stars Realty Ltd,2018-07-31,
